Country/Region,Province/State,time,temperatureMin,temperatureMax
China,Sichuan,2020-03-04,22.88,45.75
China,Sichuan,2020-03-05,28.64,51.21
China,Sichuan,2020-03-06,29.63,53.48
China,Sichuan,2020-03-07,32.29,56.14
China,Sichuan,2020-03-08,28.8,36.45
China,Sichuan,2020-03-09,23.17,40.4
China,Sichuan,2020-03-10,24.26,45.65
China,Sichuan,2020-03-11,29.58,51.03
China,Sichuan,2020-03-12,31.91,43.53
China,Sichuan,2020-03-13,27.57,45.88
China,Sichuan,2020-03-14,28.5,48.78
China,Sichuan,2020-03-15,29.61,41.57
China,Sichuan,2020-03-16,25.71,45.32
China,Sichuan,2020-03-17,28.74,49.22
China,Sichuan,2020-03-18,30.91,52.59
China,Sichuan,2020-03-19,33.07,56.91
China,Sichuan,2020-03-20,36.37,57.1
China,Sichuan,2020-03-21,36.32,45.24
China,Sichuan,2020-03-22,34.86,57.47
China,Sichuan,2020-03-23,36.35,55.86
China,Sichuan,2020-03-24,38.49,63.49
China,Sichuan,2020-03-25,42.05,58.82
China,Sichuan,2020-03-26,38.61,48.61
China,Sichuan,2020-03-27,33.93,43.82
China,Sichuan,2020-03-28,30.57,40.75
China,Sichuan,2020-03-29,30.3,47.4
China,Sichuan,2020-03-30,29.23,53.77
China,Sichuan,2020-03-31,34.96,51.7
China,Sichuan,2020-04-01,35.01,44.12
China,Sichuan,2020-04-02,31.11,42.32
China,Sichuan,2020-04-03,28.67,40.56
China,Sichuan,2020-04-04,28.78,44.57
China,Sichuan,2020-04-05,30.28,43.56
China,Sichuan,2020-04-06,28.72,47.26
China,Sichuan,2020-04-07,31.18,53.14
China,Sichuan,2020-04-08,35.16,51.98
China,Sichuan,2020-04-09,37.2,53.65
China,Sichuan,2020-04-10,33.91,40.04
China,Sichuan,2020-04-11,29.74,45.85
China,Sichuan,2020-04-12,32.95,45.79
China,Sichuan,2020-04-13,33.22,62.61
China,Sichuan,2020-04-14,40.42,70.31
China,Sichuan,2020-04-15,44.06,66.28
China,Sichuan,2020-04-16,42.62,50.32
China,Sichuan,2020-04-17,40.21,60.33
China,Sichuan,2020-04-18,39.26,51.86
China,Sichuan,2020-04-19,39.78,48.97
China,Sichuan,2020-04-20,36.8,43.97
China,Tianjin,2019-12-31,6.08,32.02
China,Tianjin,2020-01-01,8.58,37.31
China,Tianjin,2020-01-02,12.9,42.79
China,Tianjin,2020-01-03,16.39,45.68
China,Tianjin,2020-01-04,17.93,41.58
China,Tianjin,2020-01-05,28.66,40.24
China,Tianjin,2020-01-06,29.59,39.25
China,Tianjin,2020-01-07,24.42,41.94
China,Tianjin,2020-01-08,18.38,39.99
China,Tianjin,2020-01-09,20.97,42.44
China,Tianjin,2020-01-10,19.75,34.36
China,Tianjin,2020-01-11,19.56,37.59
China,Tianjin,2020-01-12,17.87,33.32
China,Tianjin,2020-01-13,13.22,34.01
China,Tianjin,2020-01-14,12.99,36.79
China,Tianjin,2020-01-15,16.26,37.44
China,Tianjin,2020-01-16,19.51,38.42
China,Tianjin,2020-01-17,17.94,40.01
China,Tianjin,2020-01-18,24.22,42.91
China,Tianjin,2020-01-19,22.87,42.27
China,Tianjin,2020-01-20,20.07,43.33
China,Tianjin,2020-01-21,24.14,48.07
China,Tianjin,2020-01-22,21.7,49.05
China,Tianjin,2020-01-23,21.53,40.55
China,Tianjin,2020-01-24,17.21,44.38
China,Tianjin,2020-01-25,17.11,42.64
China,Tianjin,2020-01-26,25.97,44.31
China,Tianjin,2020-01-27,26.88,45.25
China,Tianjin,2020-01-28,27.23,46.65
China,Tianjin,2020-01-29,18.9,44.77
China,Tianjin,2020-01-30,20.78,49.91
China,Tianjin,2020-01-31,21.25,42.99
China,Tianjin,2020-02-01,26.25,38.24
China,Tianjin,2020-02-02,17.01,39.69
China,Tianjin,2020-02-03,19.09,34.25
China,Tianjin,2020-02-04,14.05,30.2
China,Tianjin,2020-02-05,19.88,32.42
China,Tianjin,2020-02-06,18.52,42.04
China,Tianjin,2020-02-07,18.12,45.41
China,Tianjin,2020-02-08,20.95,52.7
China,Tianjin,2020-02-09,23.73,57.63
China,Tianjin,2020-02-10,26.52,62.11
China,Tianjin,2020-02-11,31.16,64.46
China,Tianjin,2020-02-12,37.44,63.64
China,Tianjin,2020-02-13,24.0,46.18
China,Tianjin,2020-02-14,18.55,32.98
China,Tianjin,2020-02-15,19.79,35.51
China,Tianjin,2020-02-16,19.52,45.19
China,Tianjin,2020-02-17,19.94,51.54
China,Tianjin,2020-02-18,24.26,48.88
China,Tianjin,2020-02-19,24.56,47.6
China,Tianjin,2020-02-20,34.13,52.04
China,Tianjin,2020-02-21,29.58,50.35
China,Tianjin,2020-02-22,30.09,62.74
China,Tianjin,2020-02-23,32.96,54.32
China,Tianjin,2020-02-24,34.58,50.79
China,Tianjin,2020-02-25,27.15,50.05
China,Tianjin,2020-02-26,31.13,46.71
China,Tianjin,2020-02-27,32.01,53.32
China,Tianjin,2020-02-28,32.72,47.78
China,Tianjin,2020-02-29,33.12,52.6
China,Tianjin,2020-03-01,28.0,51.73
China,Tianjin,2020-03-02,31.66,49.05
China,Tianjin,2020-03-03,23.84,44.89
China,Tianjin,2020-03-04,25.51,55.32
China,Tianjin,2020-03-05,37.69,62.51
China,Tianjin,2020-03-06,35.4,61.29
China,Tianjin,2020-03-07,34.95,56.72
China,Tianjin,2020-03-08,36.19,49.93
China,Tianjin,2020-03-09,31.73,53.2
China,Tianjin,2020-03-10,33.29,66.47
China,Tianjin,2020-03-11,38.1,59.02
China,Tianjin,2020-03-12,30.09,54.4
China,Tianjin,2020-03-13,36.66,61.66
China,Tianjin,2020-03-14,38.72,62.19
China,Tianjin,2020-03-15,33.32,64.27
China,Tianjin,2020-03-16,38.1,73.28
China,Tianjin,2020-03-17,51.43,81.88
China,Tianjin,2020-03-18,44.53,65.03
China,Tianjin,2020-03-19,49.99,79.73
China,Tianjin,2020-03-20,41.9,63.41
China,Tianjin,2020-03-21,35.61,72.96
China,Tianjin,2020-03-22,43.33,67.79
China,Tianjin,2020-03-23,42.1,75.34
China,Tianjin,2020-03-24,50.73,70.46
China,Tianjin,2020-03-25,43.3,55.87
China,Tianjin,2020-03-26,34.03,59.21
China,Tianjin,2020-03-27,28.53,61.81
China,Tianjin,2020-03-28,33.54,66.65
China,Tianjin,2020-03-29,43.26,70.54
China,Tianjin,2020-03-30,47.32,71.46
China,Tianjin,2020-03-31,45.93,61.84
China,Tianjin,2020-04-01,41.78,70.4
China,Tianjin,2020-04-02,43.58,77.26
China,Tianjin,2020-04-03,43.19,60.11
China,Tianjin,2020-04-04,36.41,70.11
China,Tianjin,2020-04-05,48.48,78.38
China,Tianjin,2020-04-06,44.24,63.08
China,Tianjin,2020-04-07,37.35,63.44
China,Tianjin,2020-04-08,43.8,58.73
China,Tianjin,2020-04-09,39.8,66.69
China,Tianjin,2020-04-10,41.31,74.78
China,Tianjin,2020-04-11,40.98,76.59
China,Tianjin,2020-04-12,41.8,83.66
China,Tianjin,2020-04-13,49.49,83.75
China,Tianjin,2020-04-14,54.97,80.69
China,Tianjin,2020-04-15,48.91,67.95
China,Tianjin,2020-04-16,46.31,71.12
China,Tianjin,2020-04-17,47.93,74.38
China,Tianjin,2020-04-18,55.54,72.7
China,Tianjin,2020-04-19,44.84,62.55
China,Tianjin,2020-04-20,40.63,56.98
China,Tibet,2019-12-31,3.48,20.89
China,Tibet,2020-01-01,4.93,18.87
China,Tibet,2020-01-02,1.79,22.17
China,Tibet,2020-01-03,4.23,17.39
China,Tibet,2020-01-04,-0.81,10.27
China,Tibet,2020-01-05,-6.6,21.93
China,Tibet,2020-01-06,4.74,27.04
China,Tibet,2020-01-07,7.98,24.28
China,Tibet,2020-01-08,9.02,21.98
China,Tibet,2020-01-09,-4.1,14.1
China,Tibet,2020-01-10,-9.62,18.88
China,Tibet,2020-01-11,-2.68,28.03
China,Tibet,2020-01-12,4.35,37.41
China,Tibet,2020-01-13,10.26,32.15
China,Tibet,2020-01-14,7.64,29.66
China,Tibet,2020-01-15,5.04,32.21
China,Tibet,2020-01-16,12.22,27.02
China,Tibet,2020-01-17,4.89,23.31
China,Tibet,2020-01-18,0.3,15.6
China,Tibet,2020-01-19,-5.09,14.73
China,Tibet,2020-01-20,-1.22,18.59
China,Tibet,2020-01-21,2.64,19.01
China,Tibet,2020-01-22,-1.62,13.14
China,Tibet,2020-01-23,-12.39,7.55
China,Tibet,2020-01-24,-11.31,15.42
China,Tibet,2020-01-25,-5.18,18.31
China,Tibet,2020-01-26,-7.49,18.96
China,Tibet,2020-01-27,-2.51,20.14
China,Tibet,2020-01-28,-5.4,22.76
China,Tibet,2020-01-29,-3.49,18.97
China,Tibet,2020-01-30,-6.18,16.12
China,Tibet,2020-01-31,-8.27,19.23
China,Tibet,2020-02-01,-5.27,10.38
China,Tibet,2020-02-02,-15.56,14.07
China,Tibet,2020-02-03,-15.26,15.3
China,Tibet,2020-02-04,-6.8,13.08
China,Tibet,2020-02-05,-13.08,16.61
China,Tibet,2020-02-06,-5.87,17.93
China,Tibet,2020-02-07,-7.23,12.9
China,Tibet,2020-02-08,-7.54,10.22
China,Tibet,2020-02-09,-13.01,18.51
China,Tibet,2020-02-10,-8.67,23.64
China,Tibet,2020-02-11,0.54,30.28
China,Tibet,2020-02-12,5.57,35.75
China,Tibet,2020-02-13,8.82,33.7
China,Tibet,2020-02-14,6.74,28.79
China,Tibet,2020-02-15,5.29,34.75
China,Tibet,2020-02-16,10.14,28.65
China,Tibet,2020-02-17,2.13,26.56
China,Tibet,2020-02-18,4.17,30.85
China,Tibet,2020-02-19,7.31,24.89
China,Tibet,2020-02-20,3.96,28.19
China,Tibet,2020-02-21,10.9,26.55
China,Tibet,2020-02-22,1.66,25.8
China,Tibet,2020-02-23,1.58,23.05
China,Tibet,2020-02-24,-0.33,27.36
China,Tibet,2020-02-25,6.33,25.19
China,Tibet,2020-02-26,-1.26,20.16
China,Tibet,2020-02-27,-6.91,25.73
China,Tibet,2020-02-28,0.54,26.11
China,Tibet,2020-02-29,2.2,28.48
China,Tibet,2020-03-01,10.75,26.38
China,Tibet,2020-03-02,0.95,23.96
China,Tibet,2020-03-03,5.6,27.05
China,Tibet,2020-03-04,0.82,27.94
China,Tibet,2020-03-05,5.21,29.38
China,Tibet,2020-03-06,6.0,32.87
China,Tibet,2020-03-07,2.54,29.57
China,Tibet,2020-03-08,1.77,30.51
China,Tibet,2020-03-09,2.5,33.23
China,Tibet,2020-03-10,3.65,32.35
China,Tibet,2020-03-11,8.51,36.81
China,Tibet,2020-03-12,2.54,36.45
China,Tibet,2020-03-13,9.65,37.83
China,Tibet,2020-03-14,7.62,27.5
China,Tibet,2020-03-15,3.35,25.79
China,Tibet,2020-03-16,0.24,31.08
China,Tibet,2020-03-17,-0.16,31.44
China,Tibet,2020-03-18,11.69,29.25
China,Tibet,2020-03-19,7.16,30.14
China,Tibet,2020-03-20,3.24,28.72
China,Tibet,2020-03-21,1.37,32.47
China,Tibet,2020-03-22,13.51,32.94
China,Tibet,2020-03-23,2.53,37.1
China,Tibet,2020-03-24,10.57,36.96
China,Tibet,2020-03-25,8.29,39.52
China,Tibet,2020-03-26,9.62,45.61
China,Tibet,2020-03-27,22.75,42.66
China,Tibet,2020-03-28,14.12,39.86
China,Tibet,2020-03-29,15.11,34.88
China,Tibet,2020-03-30,11.68,39.31
China,Tibet,2020-03-31,9.93,39.95
China,Tibet,2020-04-01,18.11,34.99
China,Tibet,2020-04-02,15.06,33.38
China,Tibet,2020-04-03,11.5,34.59
China,Tibet,2020-04-04,16.15,34.1
China,Tibet,2020-04-05,9.68,34.04
China,Tibet,2020-04-06,12.05,35.52
China,Tibet,2020-04-07,13.03,37.14
China,Tibet,2020-04-08,16.14,30.21
China,Tibet,2020-04-09,11.77,38.93
China,Tibet,2020-04-10,17.16,36.19
China,Tibet,2020-04-11,10.08,37.05
China,Tibet,2020-04-12,16.43,40.2
China,Tibet,2020-04-13,12.17,45.37
China,Tibet,2020-04-14,20.74,46.07
China,Tibet,2020-04-15,23.68,42.24
China,Tibet,2020-04-16,18.89,46.1
China,Tibet,2020-04-17,23.98,44.21
China,Tibet,2020-04-18,22.79,43.69
China,Tibet,2020-04-19,16.61,41.61
China,Tibet,2020-04-20,17.48,41.58
China,Xinjiang,2019-12-31,12.33,36.91
China,Xinjiang,2020-01-01,12.33,33.58
China,Xinjiang,2020-01-02,8.76,33.84
China,Xinjiang,2020-01-03,9.67,33.18
China,Xinjiang,2020-01-04,12.98,32.35
China,Xinjiang,2020-01-05,8.44,32.47
China,Xinjiang,2020-01-06,11.79,29.94
China,Xinjiang,2020-01-07,15.14,31.84
China,Xinjiang,2020-01-08,13.22,30.54
China,Xinjiang,2020-01-09,8.91,33.19
China,Xinjiang,2020-01-10,11.59,32.22
China,Xinjiang,2020-01-11,12.87,30.21
China,Xinjiang,2020-01-12,16.22,32.88
China,Xinjiang,2020-01-13,18.03,33.05
China,Xinjiang,2020-01-14,18.55,36.44
China,Xinjiang,2020-01-15,17.3,37.32
China,Xinjiang,2020-01-16,18.75,32.34
China,Xinjiang,2020-01-17,21.06,34.7
China,Xinjiang,2020-01-18,21.08,34.88
China,Xinjiang,2020-01-19,17.26,34.0
China,Xinjiang,2020-01-20,17.77,36.87
China,Xinjiang,2020-01-21,14.97,36.11
China,Xinjiang,2020-01-22,20.59,34.99
China,Xinjiang,2020-01-23,15.96,34.86
China,Xinjiang,2020-01-24,15.28,34.7
China,Xinjiang,2020-01-25,13.35,35.48
China,Xinjiang,2020-01-26,13.33,36.64
China,Xinjiang,2020-01-27,13.21,37.96
China,Xinjiang,2020-01-28,13.21,37.81
China,Xinjiang,2020-01-29,14.97,37.23
China,Xinjiang,2020-01-30,16.77,38.11
China,Xinjiang,2020-01-31,14.18,38.85
China,Xinjiang,2020-02-01,12.7,38.91
China,Xinjiang,2020-02-02,14.04,41.28
China,Xinjiang,2020-02-03,15.55,40.21
China,Xinjiang,2020-02-04,15.6,41.96
China,Xinjiang,2020-02-05,15.59,42.08
China,Xinjiang,2020-02-06,17.71,43.82
China,Xinjiang,2020-02-07,17.61,45.11
China,Xinjiang,2020-02-08,16.27,46.3
China,Xinjiang,2020-02-09,19.27,48.46
China,Xinjiang,2020-02-10,17.58,49.0
China,Xinjiang,2020-02-11,20.0,49.58
China,Xinjiang,2020-02-12,25.39,46.61
China,Xinjiang,2020-02-13,28.12,43.1
China,Xinjiang,2020-02-14,24.67,41.66
China,Xinjiang,2020-02-15,20.36,41.97
China,Xinjiang,2020-02-16,23.18,43.97
China,Xinjiang,2020-02-17,18.5,41.83
China,Xinjiang,2020-02-18,23.89,44.12
China,Xinjiang,2020-02-19,20.77,47.9
China,Xinjiang,2020-02-20,20.27,50.28
China,Xinjiang,2020-02-21,21.84,52.56
China,Xinjiang,2020-02-22,22.84,54.17
China,Xinjiang,2020-02-23,28.58,56.04
China,Xinjiang,2020-02-24,32.01,56.67
China,Xinjiang,2020-02-25,29.99,59.31
China,Xinjiang,2020-02-26,29.14,60.81
China,Xinjiang,2020-02-27,38.63,61.22
China,Xinjiang,2020-02-28,35.17,55.46
China,Xinjiang,2020-02-29,32.0,54.86
China,Xinjiang,2020-03-01,32.52,57.31
China,Xinjiang,2020-03-02,30.01,59.92
China,Xinjiang,2020-03-03,30.55,61.2
China,Xinjiang,2020-03-04,33.85,61.59
China,Xinjiang,2020-03-05,33.19,60.63
China,Xinjiang,2020-03-06,36.67,57.4
China,Xinjiang,2020-03-07,33.63,47.79
China,Xinjiang,2020-03-08,22.16,48.48
China,Xinjiang,2020-03-09,22.81,51.88
China,Xinjiang,2020-03-10,24.31,56.24
China,Xinjiang,2020-03-11,30.58,53.41
China,Xinjiang,2020-03-12,28.48,54.63
China,Xinjiang,2020-03-13,26.45,57.08
China,Xinjiang,2020-03-14,30.96,59.03
China,Xinjiang,2020-03-15,34.33,63.45
China,Xinjiang,2020-03-16,31.89,65.75
China,Xinjiang,2020-03-17,33.75,69.04
China,Xinjiang,2020-03-18,36.3,69.8
China,Xinjiang,2020-03-19,36.6,71.05
China,Xinjiang,2020-03-20,44.89,72.09
China,Xinjiang,2020-03-21,43.47,71.05
China,Xinjiang,2020-03-22,45.82,73.48
China,Xinjiang,2020-03-23,43.65,70.43
China,Xinjiang,2020-03-24,45.21,59.88
China,Xinjiang,2020-03-25,37.52,57.85
China,Xinjiang,2020-03-26,36.31,62.97
China,Xinjiang,2020-03-27,35.81,65.89
China,Xinjiang,2020-03-28,44.5,69.52
China,Xinjiang,2020-03-29,39.56,62.03
China,Xinjiang,2020-03-30,39.83,64.79
China,Xinjiang,2020-03-31,39.54,64.15
China,Xinjiang,2020-04-01,43.57,63.13
China,Xinjiang,2020-04-02,45.24,64.1
China,Xinjiang,2020-04-03,43.91,69.28
China,Xinjiang,2020-04-04,40.81,71.82
China,Xinjiang,2020-04-05,42.96,75.76
China,Xinjiang,2020-04-06,46.0,78.54
China,Xinjiang,2020-04-07,45.81,81.09
China,Xinjiang,2020-04-08,46.95,80.94
China,Xinjiang,2020-04-09,56.6,77.7
China,Xinjiang,2020-04-10,52.22,77.75
China,Xinjiang,2020-04-11,43.28,81.05
China,Xinjiang,2020-04-12,43.6,83.5
China,Xinjiang,2020-04-13,50.77,85.18
China,Xinjiang,2020-04-14,55.37,83.39
China,Xinjiang,2020-04-15,57.87,78.25
China,Xinjiang,2020-04-16,57.99,79.89
China,Xinjiang,2020-04-17,55.24,75.1
China,Xinjiang,2020-04-18,57.09,74.15
China,Xinjiang,2020-04-19,57.32,69.8
China,Xinjiang,2020-04-20,54.35,75.56
China,Zhejiang,2019-12-31,25.49,53.37
China,Zhejiang,2020-01-01,38.47,57.25
China,Zhejiang,2020-01-02,43.56,53.27
China,Zhejiang,2020-01-03,45.02,50.28
China,Zhejiang,2020-01-04,46.57,64.0
China,Zhejiang,2020-01-05,49.91,71.85
China,Zhejiang,2020-01-06,46.67,70.83
China,Zhejiang,2020-01-07,38.33,51.64
China,Zhejiang,2020-01-08,32.16,49.44
China,Zhejiang,2020-01-09,41.16,44.68
China,Zhejiang,2020-01-10,39.7,44.7
China,Zhejiang,2020-01-11,35.57,46.78
China,Zhejiang,2020-01-12,27.85,50.36
China,Zhejiang,2020-01-13,35.45,47.66
China,Zhejiang,2020-01-14,34.83,40.38
China,Zhejiang,2020-01-15,38.87,43.38
China,Zhejiang,2020-01-16,35.83,43.18
China,Zhejiang,2020-01-17,33.83,44.87
China,Zhejiang,2020-01-18,33.53,47.06
China,Zhejiang,2020-01-19,31.05,52.05
China,Zhejiang,2020-01-20,34.68,56.41
China,Zhejiang,2020-01-21,40.92,63.39
China,Zhejiang,2020-01-22,44.45,52.46
China,Zhejiang,2020-01-23,43.61,47.6
China,Zhejiang,2020-01-24,41.2,44.52
China,Zhejiang,2020-01-25,39.89,44.34
China,Zhejiang,2020-01-26,36.39,43.33
China,Zhejiang,2020-01-27,30.96,45.49
China,Zhejiang,2020-01-28,30.41,47.21
China,Zhejiang,2020-01-29,26.55,47.64
China,Zhejiang,2020-01-30,26.29,50.7
China,Zhejiang,2020-01-31,27.13,54.81
China,Zhejiang,2020-02-01,32.68,57.43
China,Zhejiang,2020-02-02,40.44,51.11
China,Zhejiang,2020-02-03,39.58,45.52
China,Zhejiang,2020-02-04,36.19,54.52
China,Zhejiang,2020-02-05,36.84,43.74
China,Zhejiang,2020-02-06,36.49,45.29
China,Zhejiang,2020-02-07,34.43,48.18
China,Zhejiang,2020-02-08,30.42,53.84
China,Zhejiang,2020-02-09,30.89,61.0
China,Zhejiang,2020-02-10,45.19,60.58
China,Zhejiang,2020-02-11,49.28,66.19
China,Zhejiang,2020-02-12,50.39,61.86
China,Zhejiang,2020-02-13,50.7,68.39
China,Zhejiang,2020-02-14,33.59,60.56
China,Zhejiang,2020-02-15,29.12,44.11
China,Zhejiang,2020-02-16,24.65,48.41
China,Zhejiang,2020-02-17,24.66,52.55
China,Zhejiang,2020-02-18,27.14,59.55
China,Zhejiang,2020-02-19,35.6,64.04
China,Zhejiang,2020-02-20,38.36,65.62
China,Zhejiang,2020-02-21,44.73,62.52
China,Zhejiang,2020-02-22,40.38,69.15
China,Zhejiang,2020-02-23,43.84,75.87
China,Zhejiang,2020-02-24,52.06,76.68
China,Zhejiang,2020-02-25,46.79,60.16
China,Zhejiang,2020-02-26,44.98,60.74
China,Zhejiang,2020-02-27,44.16,70.65
China,Zhejiang,2020-02-28,48.91,66.17
China,Zhejiang,2020-02-29,44.81,50.82
China,Zhejiang,2020-03-01,41.08,53.92
China,Zhejiang,2020-03-02,42.61,51.18
China,Zhejiang,2020-03-03,41.52,45.72
China,Zhejiang,2020-03-04,37.92,55.28
China,Zhejiang,2020-03-05,35.21,59.83
China,Zhejiang,2020-03-06,45.86,62.32
China,Zhejiang,2020-03-07,50.8,60.39
China,Zhejiang,2020-03-08,52.08,63.02
China,Zhejiang,2020-03-09,43.58,57.92
China,Zhejiang,2020-03-10,37.65,61.2
China,Zhejiang,2020-03-11,46.93,56.58
China,Zhejiang,2020-03-12,48.51,62.12
China,Zhejiang,2020-03-13,42.59,56.82
China,Zhejiang,2020-03-14,36.58,64.13
China,Zhejiang,2020-03-15,39.92,69.19
China,Zhejiang,2020-03-16,50.56,63.11
China,Zhejiang,2020-03-17,50.34,70.39
China,Zhejiang,2020-03-18,51.94,72.89
China,Zhejiang,2020-03-19,46.33,73.8
China,Zhejiang,2020-03-20,49.04,79.58
China,Zhejiang,2020-03-21,60.29,74.5
China,Zhejiang,2020-03-22,52.4,63.45
China,Zhejiang,2020-03-23,50.96,72.34
China,Zhejiang,2020-03-24,54.39,78.86
China,Zhejiang,2020-03-25,60.64,80.35
China,Zhejiang,2020-03-26,45.47,64.03
China,Zhejiang,2020-03-27,36.12,45.37
China,Zhejiang,2020-03-28,34.8,44.16
China,Zhejiang,2020-03-29,41.23,50.94
China,Zhejiang,2020-03-30,43.55,50.46
China,Zhejiang,2020-03-31,44.6,59.27
China,Zhejiang,2020-04-01,41.99,63.31
China,Zhejiang,2020-04-02,47.75,56.15
China,Zhejiang,2020-04-03,45.26,60.99
China,Zhejiang,2020-04-04,41.82,57.58
China,Zhejiang,2020-04-05,43.56,56.21
China,Zhejiang,2020-04-06,39.72,66.79
China,Zhejiang,2020-04-07,41.18,73.23
China,Zhejiang,2020-04-08,49.4,77.57
China,Zhejiang,2020-04-09,48.01,78.97
China,Zhejiang,2020-04-10,44.98,60.05
China,Zhejiang,2020-04-11,39.77,62.95
China,Zhejiang,2020-04-12,44.54,67.71
China,Zhejiang,2020-04-13,41.59,68.94
China,Zhejiang,2020-04-14,50.81,73.73
China,Zhejiang,2020-04-15,47.39,82.21
China,Zhejiang,2020-04-16,56.07,82.17
China,Zhejiang,2020-04-17,58.13,77.73
China,Zhejiang,2020-04-18,55.28,68.26
China,Zhejiang,2020-04-19,48.61,74.52
China,Zhejiang,2020-04-20,47.67,57.01
Colombia,,2019-12-31,53.22,62.1
Colombia,,2020-01-01,51.31,63.39
Colombia,,2020-01-02,52.34,66.47
Colombia,,2020-01-03,50.87,67.05
Colombia,,2020-01-04,49.88,67.98
Colombia,,2020-01-05,50.23,67.36
Colombia,,2020-01-06,48.9,65.29
Colombia,,2020-01-07,49.52,68.37
Colombia,,2020-01-08,46.72,68.38
Colombia,,2020-01-09,47.26,70.11
Colombia,,2020-01-10,47.54,69.73
Colombia,,2020-01-11,47.14,69.52
Colombia,,2020-01-12,49.9,69.51
Colombia,,2020-01-13,50.58,71.43
Colombia,,2020-01-14,48.83,68.53
Colombia,,2020-01-15,49.36,68.7
Colombia,,2020-01-16,49.51,70.07
Colombia,,2020-01-17,52.21,70.4
Colombia,,2020-01-18,52.82,71.57
Colombia,,2020-01-19,52.15,70.89
Colombia,,2020-01-20,52.43,67.27
Colombia,,2020-01-21,53.39,63.24
Colombia,,2020-01-22,52.07,64.29
Colombia,,2020-01-23,49.91,64.48
Colombia,,2020-01-24,51.07,64.33
Colombia,,2020-01-25,52.45,64.96
Colombia,,2020-01-26,53.54,62.94
Colombia,,2020-01-27,51.73,63.9
Colombia,,2020-01-28,51.09,63.95
Colombia,,2020-01-29,50.32,64.73
Colombia,,2020-01-30,51.39,66.65
Colombia,,2020-01-31,50.0,68.32
Colombia,,2020-02-01,50.72,69.03
Colombia,,2020-02-02,51.63,67.68
Colombia,,2020-02-03,50.77,70.61
Colombia,,2020-02-04,48.39,70.45
Colombia,,2020-02-05,47.57,72.0
Colombia,,2020-02-06,46.46,71.52
Colombia,,2020-02-07,48.81,70.72
Colombia,,2020-02-08,51.95,64.08
Colombia,,2020-02-09,51.87,66.38
Colombia,,2020-02-10,50.49,70.2
Colombia,,2020-02-11,48.83,71.85
Colombia,,2020-02-12,50.49,71.87
Colombia,,2020-02-13,51.1,70.12
Colombia,,2020-02-14,51.96,66.25
Colombia,,2020-02-15,52.18,69.21
Colombia,,2020-02-16,52.15,70.06
Colombia,,2020-02-17,51.46,71.09
Colombia,,2020-02-18,51.29,72.62
Colombia,,2020-02-19,52.97,70.35
Colombia,,2020-02-20,52.66,66.71
Colombia,,2020-02-21,53.46,65.03
Colombia,,2020-02-22,53.68,63.82
Colombia,,2020-02-23,53.24,62.16
Colombia,,2020-02-24,52.81,63.72
Colombia,,2020-02-25,54.57,64.58
Colombia,,2020-02-26,53.52,60.58
Colombia,,2020-02-27,52.6,64.97
Colombia,,2020-02-28,53.24,66.26
Colombia,,2020-02-29,51.6,65.81
Colombia,,2020-03-01,51.76,66.45
Colombia,,2020-03-02,52.36,66.0
Colombia,,2020-03-03,52.78,65.73
Colombia,,2020-03-04,52.75,67.92
Colombia,,2020-03-05,50.24,71.25
Colombia,,2020-03-06,52.04,67.73
Colombia,,2020-03-07,51.93,67.65
Colombia,,2020-03-08,52.53,64.2
Colombia,,2020-03-09,52.25,67.48
Colombia,,2020-03-10,52.93,64.3
Colombia,,2020-03-11,52.49,65.94
Colombia,,2020-03-12,54.21,64.42
Colombia,,2020-03-13,53.29,64.57
Colombia,,2020-03-14,53.47,61.67
Colombia,,2020-03-15,52.97,62.42
Colombia,,2020-03-16,53.38,65.7
Colombia,,2020-03-17,52.22,67.28
Colombia,,2020-03-18,52.49,66.02
Colombia,,2020-03-19,52.42,64.66
Colombia,,2020-03-20,51.82,65.82
Colombia,,2020-03-21,50.54,64.88
Colombia,,2020-03-22,48.88,65.27
Colombia,,2020-03-23,50.74,64.57
Colombia,,2020-03-24,51.57,64.88
Colombia,,2020-03-25,51.47,65.52
Colombia,,2020-03-26,53.59,66.38
Colombia,,2020-03-27,50.89,66.44
Colombia,,2020-03-28,53.21,65.66
Colombia,,2020-03-29,50.22,69.23
Colombia,,2020-03-30,52.19,65.76
Colombia,,2020-03-31,52.63,62.81
Colombia,,2020-04-01,52.46,61.32
Colombia,,2020-04-02,52.34,64.51
Colombia,,2020-04-03,52.94,67.04
Colombia,,2020-04-04,52.64,68.19
Colombia,,2020-04-05,51.92,69.04
Colombia,,2020-04-06,52.83,67.79
Colombia,,2020-04-07,54.11,69.18
Colombia,,2020-04-08,53.86,68.76
Colombia,,2020-04-09,54.22,65.66
Colombia,,2020-04-10,52.31,67.35
Colombia,,2020-04-11,52.11,65.95
Colombia,,2020-04-12,53.23,66.48
Colombia,,2020-04-13,51.56,67.48
Colombia,,2020-04-14,52.15,65.69
Colombia,,2020-04-15,51.25,66.73
Colombia,,2020-04-16,49.9,65.1
Colombia,,2020-04-17,50.76,63.44
Colombia,,2020-04-18,49.69,65.17
Colombia,,2020-04-19,50.48,64.45
Colombia,,2020-04-20,51.44,65.27
Congo (Brazzaville),,2019-12-31,72.23,88.14
Congo (Brazzaville),,2020-01-01,69.29,85.19
